Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc	Layer_number
647	21693.0	20231.7	21693.3	20235.9	1496.53906	22957.66211	334.85114	0.0749	1.35484	1125.15247	23626.79688	542	2	14	1	423.925	423.345	2012.62248	7.2462800000000005	21693.0	20231.7	21693.3	20235.9	423.9	423.9	2
647	21356.4	21251.5	21356.8	21255.8	1142.61499	11734.59961	413.51257000000004	0.14743	1.7965900000000001	1056.49475	12282.90625	551	1	16	1	276.885	276.45599999999996	1028.73362	14.1575	21356.4	21251.5	21356.8	21255.8	276.9	276.9	2
647	20745.5	20381.8	20745.9	20386.2	1318.47632	8223.33203	318.81812	0.48355	1.27831	1116.92456	8671.69531	558	1	14	1	448.31199999999995	448.0	720.91238	12.54955	20745.5	20381.8	20745.9	20386.2	448.3	448.3	2
647	21526.1	20168.4	21526.5	20172.9	1041.9624	8857.15332	372.58092999999997	0.18897	1.6102	1081.81311	9449.77344	563	1	16	1	345.025	344.79699999999997	776.4774	15.270570000000001	21526.1	20168.4	21526.5	20172.9	345.0	345.0	2
647	21822.1	20645.9	21822.5	20650.5	1054.82751	7215.6875	334.01904	0.6112	1.58249	1056.9111300000002	7564.0	570	1	14	1	392.365	392.255	632.57551	14.969579999999999	21822.1	20645.9	21822.5	20650.5	392.4	392.4	2
647	21022.4	21323.6	21022.8	21328.3	893.87921	6157.58203	333.93088	0.29468	0.96306	1060.58826	6749.17578	579	1	14	1	517.571	517.612	539.8149	17.28354	21022.4	21323.6	21022.8	21328.3	517.6	517.6	2
647	21189.4	20777.5	21189.8	20782.2	1091.1779800000002	8122.04688	351.7312	0.4035	0.63764	1136.42834	8864.01563	583	1	14	1	616.664	616.7719999999999	712.03305	15.190029999999998	21189.4	20777.5	21189.8	20782.2	616.7	616.7	2
647	20706.2	20222.4	20706.6	20227.3	1373.0451699999999	9120.09082	329.01541000000003	0.20792	0.80352	1063.5697	9379.08594	593	1	13	1	557.763	558.038	799.52827	11.88514	20706.2	20222.4	20706.6	20227.3	557.8	557.8	2
647	20685.5	21022.8	20685.9	21027.7	679.98285	5037.257320000001	353.04745	0.21352	0.7318600000000001	1021.06158	5553.12109	597	1	12	1	595.875	596.2180000000001	441.59972999999997	22.63598	20685.5	21022.8	20685.9	21027.7	595.9	595.9	2
647	20559.5	20671.4	20560.0	20676.4	1746.03345	12629.05078	343.15628	0.40078	0.84505	1104.94141	13194.6875	603	1	13	1	556.377	556.82	1107.1472099999999	9.78094	20559.5	20671.4	20560.0	20676.4	556.4	556.4	2
647	21098.6	20120.9	21099.0	20125.9	690.5505400000001	5150.27588	350.71225	0.22403	1.59423	1111.34961	5613.97656	605	1	22	1	372.999	373.476	451.50769	22.71343	21098.6	20120.9	21099.0	20125.9	373.0	373.0	2
647	21668.3	20264.9	21668.8	20270.2	1777.60193	11672.6748	328.50806	0.5484899999999999	1.4849299999999999	1098.20813	11904.63281	621	1	13	1	409.579	410.325	1023.30488	9.69873	21668.3	20264.9	21668.8	20270.2	409.6	409.6	2
647	21076.8	21230.9	21077.2	21236.3	780.78278	6446.40723	371.03125	0.5583600000000001	1.8535400000000002	1026.40906	6644.59375	631	1	14	1	323.507	324.421	565.13525	19.79566	21076.8	21230.9	21077.2	21236.3	323.5	323.5	2
647	20601.3	20682.1	20601.8	20687.5	969.3477800000001	9345.82813	398.48458999999997	0.76473	1.56915	1147.85986	10098.78906	636	1	11	1	317.052	318.04900000000004	819.31791	16.813	20601.3	20682.1	20601.8	20687.5	317.1	317.1	2
647	21809.8	20485.9	21810.2	20491.6	1557.9370099999999	9731.7832	319.25385	0.53764	1.3224799999999999	1190.78064	10208.75	652	1	12	1	441.139	442.405	853.1533199999999	11.120569999999999	21809.8	20485.9	21810.2	20491.6	441.1	441.1	2
647	20666.9	21009.9	20667.4	21015.6	1065.40479	6297.7548799999995	311.80172999999996	0.9452799999999999	0.75739	1074.46667	6744.66797	654	1	12	1	558.456	559.755	552.10339	15.06223	20666.9	21009.9	20667.4	21015.6	558.5	558.5	2
647	20941.7	21313.2	20942.2	21319.1	763.8299599999999	4893.125489999999	326.63681	0.45276000000000005	0.7559899999999999	979.51886	5018.83984	665	1	18	1	568.1569999999999	569.641	428.96415999999994	19.81602	20941.7	21313.2	20942.2	21319.1	568.2	568.2	2
647	21501.1	21181.6	21501.5	21187.4	1472.81714	22352.51953	499.5871	1.48035	0.61354	1126.64111	23179.98438	667	1	20	1	744.862	746.3789999999999	1959.57162	11.45069	21501.1	21181.6	21501.5	21187.4	744.9	744.9	2
647	21345.6	21304.3	21346.1	21310.2	2910.01611	21100.54688	345.29761	0.14837	0.7619	1215.8425300000001	21884.92188	668	1	19	1	581.323	582.8580000000001	1849.8153100000002	6.66355	21345.6	21304.3	21346.1	21310.2	581.3	581.3	2
647	21046.7	20148.9	21047.2	20154.8	787.59637	4939.70654	314.35425	1.49936	1.75151	1157.6156	5284.29688	673	1	15	1	393.082	394.70099999999996	433.04777	19.641939999999998	21046.7	20148.9	21047.2	20154.8	393.1	393.1	2
647	20604.5	20454.6	20605.1	20460.6	1750.4209	11038.03711	320.57687000000004	0.20609	0.9923700000000001	1075.6993400000001	11424.73047	679	1	15	1	507.845	509.564	967.6682900000001	9.69203	20604.5	20454.6	20605.1	20460.6	507.8	507.8	2
647	21647.4	21182.4	21648.0	21188.5	615.57251	4302.27588	337.04575	0.2644	0.87272	1030.21545	4701.44141	681	1	18	1	544.596	546.349	377.16632999999996	24.14594	21647.4	21182.4	21648.0	21188.5	544.6	544.6	2
647	21679.0	20288.2	21679.7	20294.3	3055.3398399999996	19626.83984	321.99365	1.34643	1.7747099999999998	1253.09277	19914.82422	683	1	13	1	383.75800000000004	385.54400000000004	1720.62028	6.3833400000000005	21679.0	20288.2	21679.7	20294.3	383.8	383.8	2
647	20859.1	21067.1	20859.9	21073.2	686.95831	7280.17432	421.91607999999997	1.23161	1.53045	1030.98035	7747.23828	686	1	10	1	290.513	292.349	638.2288599999999	22.44874	20859.1	21067.1	20859.9	21073.2	290.5	290.5	2
647	21313.1	21320.7	21314.1	21326.8	1905.07117	12069.36621	321.32559	0.58418	0.7682	1083.28064	12375.25	689	1	9	1	561.227	563.114	1058.08151	9.04585	21313.1	21320.7	21314.1	21326.8	561.2	561.2	2
647	20622.2	20896.7	20623.5	20902.9	1358.94995	11658.125	374.85254	1.15696	0.80085	1153.30273	12142.92969	701	1	16	1	599.34	601.428	1022.02935	12.392430000000001	20622.2	20896.7	20623.5	20902.9	599.3	599.3	2
647	21539.5	21245.6	21540.9	21251.8	753.3037099999999	4785.19922	323.91531000000003	0.34498	0.81682	1048.44629	5185.13281	702	1	12	1	551.526	553.631	419.50262000000004	20.49253	21539.5	21245.6	21540.9	21251.8	551.5	551.5	2
647	21385.4	21287.0	21387.1	21293.3	1029.9284699999998	7069.521479999999	334.46353	0.34081999999999996	1.05375	1080.9874300000001	7319.617190000001	712	1	12	1	491.348	493.584	619.76162	15.4196	21385.4	21287.0	21387.1	21293.3	491.3	491.3	2
647	21779.2	20931.6	21781.0	20938.0	1403.06421	8351.50684	311.45383	0.75734	1.28158	1082.77124	8650.21094	717	1	12	1	451.898	454.199	732.14904	11.75351	21779.2	20931.6	21781.0	20938.0	451.9	451.9	2
647	21661.0	21185.6	21662.9	21192.0	968.44965	6010.99121	318.04089	0.31225	1.08748	1026.1925	6347.56641	720	1	11	1	485.61	487.95	526.96376	15.973510000000001	21661.0	21185.6	21662.9	21192.0	485.6	485.6	2
647	20636.8	20813.7	20638.9	20820.2	606.7280900000001	5710.64404	394.43594	0.28219	1.69105	1011.1818800000001	6380.99219	728	1	18	1	309.879	312.324	500.63332	24.62868	20636.8	20813.7	20638.9	20820.2	309.9	309.9	2
647	21231.6	21327.8	21233.8	21334.3	2003.98828	11560.45898	306.58727999999996	0.76244	0.9959899999999999	1107.4751	12099.71875	729	1	14	1	505.69300000000004	508.151	1013.46729	8.74467	21231.6	21327.8	21233.8	21334.3	505.7	505.7	2
647	20754.6	20330.8	20756.9	20337.4	1145.87927	7081.44922	317.44867	0.858	0.7280800000000001	1089.06287	7429.91797	732	1	10	1	568.1569999999999	570.654	620.80728	14.0777	20754.6	20330.8	20756.9	20337.4	568.2	568.2	2
647	20714.9	20244.2	20717.5	20250.8	1222.2241199999999	7953.70068	326.95833999999996	1.2450700000000001	0.59939	1071.39124	8189.39453	740	1	17	1	604.191	606.7919999999999	697.2746900000001	13.291939999999999	20714.9	20244.2	20717.5	20250.8	604.2	604.2	2
647	20724.4	20306.2	20727.1	20312.9	1218.77808	10639.89453	377.94412	0.7045	0.5438	1135.86658	11156.33984	746	1	9	1	661.0139999999999	663.693	932.76444	13.552579999999999	20724.4	20306.2	20727.1	20312.9	661.0	661.0	2
647	20942.9	21242.3	20945.7	21249.0	1414.49695	12202.33008	377.13882	0.27116999999999997	1.6107200000000002	1030.49524	12702.80078	748	1	20	1	339.287	341.99300000000005	1069.73801	11.53705	20942.9	21242.3	20945.7	21249.0	339.3	339.3	2
647	20861.3	20132.9	20864.3	20139.7	817.19214	6152.01758	356.53403	0.01636	0.67902	1089.82251	6784.179690000001	756	1	17	1	611.813	614.624	539.32708	19.70074	20861.3	20132.9	20864.3	20139.7	611.8	611.8	2
647	21386.2	21123.5	21389.6	21130.4	935.25714	10394.36816	429.38266	0.77388	2.11174	1068.01147	10990.11719	767	1	15	1	238.15200000000002	241.106	911.23996	16.96462	21386.2	21123.5	21389.6	21130.4	238.2	238.2	2
647	21830.3	20756.4	21833.7	20763.3	854.48413	6984.90674	366.76974	1.39331	1.159	1071.17676	7505.867190000001	768	1	16	1	439.705	442.67199999999997	612.34372	18.33344	21830.3	20756.4	21833.7	20763.3	439.7	439.7	2
647	20719.6	21205.8	20723.0	21212.7	705.05536	5186.03564	348.49057	0.53989	0.62849	991.89679	5428.64453	768	1	17	1	615.971	618.938	454.64263	21.25315	20719.6	21205.8	20723.0	21212.7	616.0	616.0	2
647	20830.9	21258.0	20834.6	21265.0	679.08673	5112.0786100000005	351.2959	0.87256	0.5764199999999999	1017.94244	5500.58984	777	1	17	1	630.523	633.6080000000001	448.15905999999995	22.09682	20830.9	21258.0	20834.6	21265.0	630.5	630.5	2
647	21306.8	21229.5	21310.6	21236.5	1535.1134	11656.76563	355.89898999999997	1.3430799999999998	2.06573	1080.21399	12191.23047	779	1	12	1	324.224	327.335	1021.9101800000001	11.0557	21306.8	21229.5	21310.6	21236.5	324.2	324.2	2
647	20588.1	20581.4	20591.9	20588.5	908.68896	5573.3388700000005	312.98837000000003	1.35087	0.6475	1125.98669	6845.835940000001	781	1	17	1	582.7090000000001	585.846	488.59623	17.25258	20588.1	20581.4	20591.9	20588.5	582.7	582.7	2
647	21393.2	21286.1	21397.0	21293.1	2502.83521	16252.32715	325.31186	0.02305	1.0750600000000001	1081.66138	16650.59375	781	1	18	1	487.04400000000004	490.181	1424.78789	7.21973	21393.2	21286.1	21397.0	21293.1	487.0	487.0	2
647	20959.4	21322.0	20963.3	21329.0	1177.59839	7884.10645	330.85284	0.20109000000000002	1.00678	995.89392	8311.19922	784	1	21	1	504.976	508.152	691.17359	13.299320000000002	20959.4	21322.0	20963.3	21329.0	505.0	505.0	2
647	20971.5	20242.2	20975.5	20249.2	645.81775	6568.20313	411.87607	1.07255	2.17827	1117.2639199999999	7769.98438	786	1	12	1	253.93200000000002	257.134	575.8126900000001	24.46063	20971.5	20242.2	20975.5	20249.2	253.9	253.9	2
647	20625.0	20998.2	20629.0	21005.3	2857.98657	21809.44141	350.8277	0.73151	0.8688799999999999	1101.56177	22454.60938	789	1	14	1	554.991	558.232	1911.9617600000001	6.46005	20625.0	20998.2	20629.0	21005.3	555.0	555.0	2
647	21541.5	21204.2	21545.8	21211.4	5381.0835	46342.80078	375.36926	0.27757	1.59851	1174.9819300000001	46772.14063	798	1	16	1	342.87300000000005	346.23199999999997	4062.7204100000004	4.09731	21541.5	21204.2	21545.8	21211.4	342.9	342.9	2
647	21238.5	21186.4	21243.0	21193.6	611.47345	6290.24121	422.56307999999996	0.70473	0.62416	1075.03394	7283.03125	802	1	14	1	683.188	686.5989999999999	551.44469	26.27443	21238.5	21186.4	21243.0	21193.6	683.2	683.2	2
647	21169.5	20082.9	21174.2	20090.2	2279.31958	30566.746089999997	412.65744	0.62761	1.65873	1189.69714	31416.64063	809	2	18	1	289.796	293.298	2679.6857600000003	8.26447	21169.5	20082.9	21174.2	20090.2	289.8	289.8	2
647	21664.0	21131.3	21668.7	21138.6	682.50946	11645.624020000001	363.61142	1.10335	1.2361799999999998	1075.6781	12345.5625	813	2	19	1	419.621	423.176	1020.93343	15.109370000000002	21664.0	21131.3	21668.7	21138.6	419.6	419.6	2
647	21516.3	21154.8	21521.5	21162.2	751.6311	4072.15649	297.36386	1.1376	1.0752	1037.84375	4461.65625	825	1	18	1	491.348	495.06	356.99252	20.2477	21516.3	21154.8	21521.5	21162.2	491.3	491.3	2
647	21670.1	21153.2	21675.4	21160.7	2470.16895	13699.69043	300.63397000000003	1.0341	0.9373799999999999	1091.8701199999998	13963.363280000001	829	1	17	1	516.185	519.9490000000001	1201.00665	7.33542	21670.1	21153.2	21675.4	21160.7	516.2	516.2	2
647	21214.8	21307.3	21220.1	21314.8	847.008	6354.303220000001	350.3139	0.78601	0.89499	1080.34167	6944.476559999999	832	1	21	1	546.675	550.4780000000001	557.06079	18.454539999999998	21214.8	21307.3	21220.1	21314.8	546.7	546.7	2
647	21462.2	20125.4	21467.8	20133.0	1166.74744	11202.04199	405.58734	0.15559	1.76977	1180.27344	12446.94531	839	1	17	1	289.078	292.973	982.04605	14.898370000000002	21462.2	20125.4	21467.8	20133.0	289.1	289.1	2
647	21762.4	20340.3	21768.8	20348.2	1685.06775	10667.8418	321.19527999999997	0.28162	0.8915200000000001	1091.1154800000002	11173.33984	864	1	7	1	532.123	536.344	935.2144900000001	10.0593	21762.4	20340.3	21768.8	20348.2	532.1	532.1	2
647	21661.6	20276.0	21669.0	20284.2	1631.26477	12423.24414	352.80176	0.8639399999999999	1.18797	1085.87598	12961.8125	898	1	14	1	444.00800000000004	448.673	1089.10482	10.33067	21661.6	20276.0	21669.0	20284.2	444.0	444.0	2
647	21656.6	21172.2	21664.0	21180.4	1002.2952300000001	6959.179690000001	336.38791000000003	0.38709	1.10305	1032.12476	7272.88672	900	1	18	1	477.72	482.411	610.0883200000001	15.511679999999998	21656.6	21172.2	21664.0	21180.4	477.7	477.7	2
647	21715.5	20174.9	21723.1	20183.1	780.28967	5972.85791	352.47565	0.06045	0.6873600000000001	1075.49438	6363.85156	901	1	15	1	606.27	610.974	523.6207400000001	19.71441	21715.5	20174.9	21723.1	20183.1	606.3	606.3	2
647	21545.9	21169.7	21553.5	21177.9	1519.59375	12165.18066	366.94327000000004	0.042730000000000004	1.6227	1119.06958	12881.61719	905	1	15	1	350.76300000000003	355.468	1066.48124	11.37507	21545.9	21169.7	21553.5	21177.9	350.8	350.8	2
647	20610.5	20961.2	20618.3	20969.4	2183.41748	13369.24219	315.98404	0.51231	0.8718	1064.6213400000001	13879.55469	908	1	13	1	534.202	538.906	1172.03734	8.03895	20610.5	20961.2	20618.3	20969.4	534.2	534.2	2
647	20907.1	20117.4	20914.8	20125.7	1148.95935	8164.961909999999	341.12436	0.17251	1.3326799999999999	1050.07971	8597.97656	909	1	18	1	421.773	426.477	715.7952700000001	13.88204	20907.1	20117.4	20914.8	20125.7	421.8	421.8	2
647	21573.9	21194.7	21581.8	21203.0	718.90118	12984.91406	339.8132	0.29785	0.8486100000000001	1039.44873	13515.46094	911	2	16	1	552.9119999999999	557.616	1138.34457	11.922830000000001	21573.9	21194.7	21581.8	21203.0	552.9	552.9	2
647	21373.1	20026.1	21381.3	20034.5	1509.61926	8872.29883	308.93753	0.87905	0.82044	1132.17444	9226.45313	922	1	18	1	542.518	547.222	777.80516	11.18034	21373.1	20026.1	21381.3	20034.5	542.5	542.5	2
647	20568.8	20577.1	20577.0	20585.5	634.3031	3557.2985799999997	299.3725	1.06292	0.9743700000000001	1105.17859	3794.25	924	1	12	1	509.255	513.96	311.85663	23.85481	20568.8	20577.1	20577.0	20585.5	509.3	509.3	2
647	21484.5	21263.0	21492.9	21271.4	11278.51758	85479.34375	352.75957999999997	0.05694	0.68672	1306.48108	87027.69531	928	1	15	1	606.27	610.974	7493.69198	2.5242	21484.5	21263.0	21492.9	21271.4	606.3	606.3	2
647	21859.6	20560.5	21868.1	20569.0	965.9055199999999	5481.615229999999	304.07315	0.8733200000000001	0.97221	1094.74011	5906.73438	932	1	16	1	509.94800000000004	514.653	480.55512000000004	16.43939	21859.6	20560.5	21868.1	20569.0	509.9	509.9	2
647	21442.7	20096.5	21451.4	20105.0	2968.84595	24421.5	368.18585	1.4507	1.15426	1164.03516	25556.78125	938	1	6	1	439.705	444.409	2140.95231	6.47277	21442.7	20096.5	21451.4	20105.0	439.7	439.7	2
647	20894.3	21388.4	20902.9	21397.0	2645.60938	17512.9707	328.629	0.59733	0.70743	1049.40869	17866.25	939	1	20	1	581.323	586.0269999999999	1535.30435	6.84618	20894.3	21388.4	20902.9	21397.0	581.3	581.3	2
647	21763.6	20417.9	21772.3	20426.4	1052.10547	5889.187989999999	301.06683	1.41814	1.47622	1109.3783	6213.97656	940	1	19	1	432.532	437.236	516.28568	15.222320000000002	21763.6	20417.9	21772.3	20426.4	432.5	432.5	2
647	21311.6	21320.8	21320.4	21329.4	1306.99963	11451.5957	379.68582000000004	0.15749000000000002	0.60009	1047.87488	11744.88281	944	1	12	1	649.9259999999999	654.63	1003.9236099999999	12.41385	21311.6	21320.8	21320.4	21329.4	649.9	649.9	2
647	21860.4	20681.2	21869.6	20689.9	933.2534800000001	7154.07813	350.35568	0.43515	0.63754	1102.87	7609.1875	954	1	13	1	615.278	619.982	627.17442	16.71174	21860.4	20681.2	21869.6	20689.9	615.3	615.3	2
647	20935.7	21284.5	20944.9	21293.2	1051.57007	8377.3877	360.88235	0.09527999999999999	0.6529699999999999	1086.05603	9001.46875	954	1	14	1	621.515	626.219	734.41793	15.189229999999998	20935.7	21284.5	20944.9	21293.2	621.5	621.5	2
647	21696.5	20589.4	21705.7	20598.1	863.66211	10049.03613	441.86234	0.22179000000000001	1.8386099999999999	1163.14294	10624.99219	957	1	11	1	240.304	245.00799999999998	880.9658400000001	19.0981	21696.5	20589.4	21705.7	20598.1	240.3	240.3	2
647	21330.8	20185.6	21340.0	20194.3	1334.39355	39337.66797	404.86782999999997	0.0436	1.801	1135.48694	40051.54688	968	3	15	1	287.644	292.348	3448.60354	7.33799	21330.8	20185.6	21340.0	20194.3	287.6	287.6	2
647	21447.0	21289.3	21456.2	21298.0	1769.0062300000002	12373.66211	338.00055	0.8340799999999999	0.6210100000000001	1128.05261	12842.63281	970	1	15	1	608.349	613.053	1084.75812	9.7731	21447.0	21289.3	21456.2	21298.0	608.3	608.3	2
647	21345.2	20128.8	21354.4	20137.5	1290.5815400000001	21032.19922	420.89687999999995	1.44536	1.4751100000000001	1144.59412	21418.14063	975	2	19	1	297.686	302.39	1843.8235	11.77721	21345.2	20128.8	21354.4	20137.5	297.7	297.7	2
647	21346.6	20181.6	21355.8	20190.3	1119.42822	50243.92969	427.91364000000004	0.09877999999999999	1.8464	1173.3739	52279.92188	978	3	22	1	256.084	260.788	4404.71951	6.59985	21346.6	20181.6	21355.8	20190.3	256.1	256.1	2
647	21314.5	20160.9	21314.5	20160.9	925.91699	5686.16699	313.38632	0.7870699999999999	1.34895	3337.98242	7721.10938	1	1	204	1	518.047	518.047	498.4875	27.37864	21314.5	20160.9	21314.5	20160.9	518.0	518.0	3
647	21808.2	20656.6	21808.2	20656.6	648.63202	3466.48291	295.14059	1.22848	0.99634	1715.3507100000002	3873.8125	3	1	66	1	583.904	583.904	303.89512	28.91035	21808.2	20656.6	21808.2	20656.6	583.9	583.9	3
647	20788.9	21297.7	20788.9	21297.7	2479.59351	18271.50586	346.53485	0.79785	0.9953700000000001	1672.0914300000002	18852.52344	5	1	45	1	588.97	588.97	1601.80262	8.40006	20788.9	21297.7	20788.9	21297.7	589.0	589.0	3
647	21392.5	21407.3	21392.5	21407.3	3727.06519	30878.82813	326.27013999999997	0.02537	1.04807	1469.02368	31274.67188	10	2	35	1	572.928	572.928	2707.04496	5.91834	21392.5	21407.3	21392.5	21407.3	572.9	572.9	3
647	21231.8	20157.7	21231.8	20157.7	1523.58923	15010.5	342.28845	0.6199399999999999	0.9714299999999999	1463.56592	15345.546880000002	12	2	31	1	596.006	596.006	1315.921	12.18736	21231.8	20157.7	21231.8	20157.7	596.0	596.0	3
647	20758.9	21251.4	20758.9	21251.4	600.23999	24932.12695	325.76376	0.89285	1.60814	1424.97351	25493.38281	12	2	33	1	474.14300000000003	474.14300000000003	2185.71729	7.014689999999999	20758.9	21251.4	20758.9	21251.4	474.1	474.1	3
647	20605.5	21063.3	20605.5	21063.3	826.34912	4499.26416	298.95935	1.1745299999999999	1.23135	1600.93884	5373.0	14	1	26	1	543.658	543.658	394.43564	22.44209	20605.5	21063.3	20605.5	21063.3	543.7	543.7	3
647	21314.6	20122.3	21314.6	20122.3	635.5201400000001	5328.93506	372.6218	0.7185	0.73544	1334.0155	5883.02344	18	1	30	1	694.518	694.518	467.17015	26.68164	21314.6	20122.3	21314.6	20122.3	694.5	694.5	3
647	21175.4	20107.2	21175.4	20107.2	1168.61682	9892.186520000001	368.92278999999996	0.14307	0.62493	1385.1862800000001	10390.26563	21	1	26	1	716.332	716.332	867.21535	14.99961	21175.4	20107.2	21175.4	20107.2	716.3	716.3	3
647	21204.8	21437.7	21204.8	21437.7	1001.37811	6529.13721	325.60455	0.80371	1.56449	1336.0059800000001	6935.73047	27	1	26	1	479.265	479.265	572.3879099999999	17.212220000000002	21204.8	21437.7	21204.8	21437.7	479.3	479.3	3
647	20612.7	20617.9	20612.7	20617.9	1597.3877	9660.99805	313.99532999999997	0.71931	0.8094	1341.06323	9946.89844	34	1	25	1	627.6709999999999	627.6709999999999	846.94782	11.36881	20612.7	20617.9	20612.7	20617.9	627.7	627.7	3
647	20570.1	20624.7	20570.1	20624.7	742.3580900000001	4977.85693	327.80188	0.07532	0.8702	1343.02625	5494.34375	40	1	29	1	619.931	619.931	436.39229000000006	22.44756	20570.1	20624.7	20570.1	20624.7	619.9	619.9	3
647	21535.1	21322.3	21535.1	21322.3	1398.09033	9067.52441	325.6218	0.82867	1.5764	1398.12292	9422.46875	40	1	32	1	477.801	477.801	794.91994	13.025310000000001	21535.1	21322.3	21535.1	21322.3	477.8	477.8	3
647	20642.0	20499.0	20642.0	20499.0	968.35999	6787.035159999999	338.19174	0.44404	1.11541	1318.75354	7147.07813	44	1	21	1	551.707	551.707	594.99697	17.703689999999998	20642.0	20499.0	20642.0	20499.0	551.7	551.7	3
647	21349.0	20142.6	21349.0	20142.6	944.6778	5383.11719	304.96237	0.8549	1.13125	1479.05554	5719.28125	45	1	17	1	558.293	558.293	471.92012	19.03622	21349.0	20142.6	21349.0	20142.6	558.3	558.3	3
647	21482.8	20260.1	21482.8	20260.1	1048.86169	6340.29932	311.2926	1.48126	1.6978099999999998	1532.9514199999999	6636.1875	48	1	25	1	477.801	477.801	555.83312	17.25468	21482.8	20260.1	21482.8	20260.1	477.8	477.8	3
647	21197.7	20471.9	21197.7	20471.9	1195.4946300000001	8205.61328	335.92953	0.34168000000000004	0.93681	1469.6803	8869.66406	64	1	28	1	605.154	605.154	719.35904	15.378039999999999	21197.7	20471.9	21197.7	20471.9	605.2	605.2	3
647	21779.8	21076.5	21779.8	21076.5	667.76837	3649.4978	298.48004	1.19012	1.22806	1339.62183	3957.53125	69	1	25	1	544.39	544.39	319.93942999999996	25.18554	21779.8	21076.5	21779.8	21076.5	544.4	544.4	3
647	21264.5	21440.2	21264.5	21440.2	899.94977	5515.913570000001	316.16196	0.44518	1.16859	1338.48157	5862.40625	70	1	24	1	548.048	548.048	483.56194000000005	19.061529999999998	21264.5	21440.2	21264.5	21440.2	548.0	548.0	3
647	21239.0	20132.4	21239.0	20132.4	856.8145800000001	7326.2207	375.74093999999997	0.58221	0.7044100000000001	1324.35913	7687.839840000001	74	1	20	1	705.073	705.073	642.2655900000001	20.0513	21239.0	20132.4	21239.0	20132.4	705.1	705.1	3
647	21824.6	20699.6	21824.6	20699.6	1208.6353800000002	8044.396479999999	329.33112	0.12596	0.9736	1444.80518	8590.54688	75	1	27	1	592.488	592.488	705.22569	15.001879999999998	21824.6	20699.6	21824.6	20699.6	592.5	592.5	3
647	21574.9	20365.0	21574.9	20365.0	1621.23218	13632.708980000001	376.32993	0.44568	1.55149	1379.06897	14130.65625	76	1	14	1	423.652	423.652	1195.13461	11.63805	21574.9	20365.0	21574.9	20365.0	423.7	423.7	3
647	21105.8	20158.5	21105.8	20158.5	1072.2324199999998	6558.906739999999	315.7337	0.40192	0.9821200000000001	1262.45215	6797.84375	87	1	24	1	588.266	588.266	574.99771	15.839979999999999	21105.8	20158.5	21105.8	20158.5	588.3	588.3	3
647	21783.7	20574.5	21783.7	20574.5	1359.9692400000001	9932.65918	345.90134	0.047619999999999996	1.48118	1306.62537	10313.60156	88	1	15	1	469.75199999999995	469.75199999999995	870.76345	13.01267	21783.7	20574.5	21783.7	20574.5	469.8	469.8	3
647	21740.7	21018.9	21740.7	21018.9	666.05164	38718.5625	317.9613	0.41383000000000003	0.88565	1427.60217	39258.98438	89	2	25	1	611.487	611.487	3394.3286	4.6564	21740.7	21018.9	21740.7	21018.9	611.5	611.5	3
647	21673.5	21276.8	21673.5	21276.8	858.76575	5611.70654	327.28424	0.92079	1.6400599999999999	1274.16699	6138.47656	94	1	21	1	469.02	469.02	491.95979000000005	19.577289999999998	21673.5	21276.8	21673.5	21276.8	469.0	469.0	3
647	20620.6	20705.9	20620.6	20705.9	848.08551	6893.44287	364.15305	1.11566	0.85603	1324.79187	7392.10938	98	1	15	1	651.595	651.595	604.3253900000001	20.0267	20620.6	20705.9	20620.6	20705.9	651.6	651.6	3
647	21311.4	21431.3	21311.4	21431.3	2101.49683	14921.240230000001	291.0799	1.40324	0.97404	1307.40015	15325.78906	98	2	19	1	587.563	587.563	1308.09589	8.76108	21311.4	21431.3	21311.4	21431.3	587.6	587.6	3
647	21078.3	21458.4	21078.3	21458.4	916.2855800000001	5454.87256	311.84182999999996	0.6807300000000001	1.2332	1379.80798	6218.40625	101	1	30	1	537.804	537.804	478.21067999999997	19.02168	21078.3	21458.4	21078.3	21458.4	537.8	537.8	3
647	21718.6	20349.6	21718.6	20349.6	909.81641	4845.836429999999	294.41916000000003	1.25547	1.00915	1402.8894	5186.42188	103	1	28	1	581.7090000000001	581.721	424.81849000000005	19.230610000000002	21718.6	20349.6	21718.6	20349.6	581.7	581.7	3
647	20905.5	20291.5	20905.5	20291.5	1393.73535	42071.40625	470.18448	0.14839000000000002	0.5241399999999999	1568.14209	45270.125	108	2	23	1	821.88	821.955	3688.26135	8.72333	20905.5	20291.5	20905.5	20291.5	821.9	821.9	3
647	21833.9	20635.0	21833.9	20635.0	1174.09412	8179.5332	335.00217000000004	0.36018	1.05835	1466.47034	9575.36719	108	1	24	1	568.5369999999999	568.613	717.07268	15.33199	21833.9	20635.0	21833.9	20635.0	568.5	568.5	3
647	20770.7	21335.4	20770.7	21335.4	649.2742900000001	4136.18652	321.85312000000005	0.17446	1.10775	1249.46265	4614.33203	112	1	26	1	559.025	559.15	362.60582	25.00235	20770.7	21335.4	20770.7	21335.4	559.0	559.0	3
