Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
405/561	22365.5	26204.9	22365.5	26204.9	634.21979	3854.09668	314.70343	0.13379	0.86334	216.72548	3659.86304	714	1	0	1	24.3399	24.3399	337.87594	13.40256	22365.5	26204.9	22365.5	26204.9	24.3	24.3
405/561	20584.2	22112.3	20584.2	22112.3	838.57172	14735.86035	422.43756	0.93394	1.75573	220.88666	14467.74121	719	2	1	1	-164.762	-164.762	1291.84425	9.02626	20584.2	22112.3	20584.2	22112.3	-164.8	-164.8
405/561	20900.3	12368.7	20900.3	12368.7	602.12903	5012.38428	368.33029	1.35203	1.35315	205.56615	5080.18506	724	1	1	1	-78.0125	-78.0125	439.41919	13.68603	20900.3	12368.7	20900.3	12368.7	-78.0	-78.0
405/561	20880.3	12369.5	20880.3	12369.5	898.35681	15864.85938	334.98322	0.36634	1.33329	228.77641	15459.14258	726	3	2	1	-52.4244	-52.4244	1390.81987	6.76058	20880.3	12369.5	20880.3	12369.5	-52.4	-52.4
405/561	20595.4	22553.7	20595.4	22553.7	609.54224	23935.18945	328.69449	0.31673	1.22382	219.57944	23877.21680	736	5	1	1	-34.9496	-34.9496	2098.31907	5.43372	20595.4	22553.7	20595.4	22553.7	-34.9	-34.9
405/561	20558.3	22370.3	20558.3	22370.3	901.15942	22850.98633	329.43741	0.21276	1.31187	224.05202	22493.52734	743	3	1	1	-46.8075	-46.8075	2003.27056	5.02066	20558.3	22370.3	20558.3	22370.3	-46.8	-46.8
405/561	19605.1	17931.4	19605.1	17931.4	568.89929	4391.47607	354.68890	0.78310	0.72980	229.82494	4368.12744	747	1	0	1	78.0125	78.0125	384.98622	14.80118	19605.1	17931.4	19605.1	17931.4	78.0	78.0
405/561	21752.5	25152.0	21752.5	25152.0	508.54956	5889.99707	434.46118	0.92049	1.79108	205.83676	5945.34521	752	1	0	1	-177.244	-177.244	516.35661	15.59765	21752.5	25152.0	21752.5	25152.0	-177.2	-177.2
405/561	19793.8	15803.4	19793.8	15803.4	662.24677	12421.34375	372.53488	0.69902	1.60987	229.99280	12155.50391	768	2	0	1	-110.466	-110.466	1088.93822	8.59993	19793.8	15803.4	19793.8	15803.4	-110.5	-110.5
405/561	20512.2	22367.2	20512.2	22367.2	509.08160	47605.07813	281.65686	1.41499	1.02161	240.40114	47858.77344	770	8	0	1	-1.2482	-1.2482	4173.38010	2.99942	20512.2	22367.2	20512.2	22367.2	-1.2	-1.2
405/561	20487.5	22355.9	20487.5	22355.9	527.42273	3140.40039	311.51080	0.22119	1.09977	223.52637	3189.84082	780	1	0	1	-13.7302	-13.7302	275.30854	15.65420	20487.5	22355.9	20487.5	22355.9	-13.7	-13.7
405/561	19750.6	15768.5	19750.6	15768.5	1511.94958	28410.00977	318.26514	0.15146	1.28797	213.95886	27173.02930	802	4	0	1	-39.3183	-39.3183	2490.61180	4.31610	19750.6	15768.5	19750.6	15768.5	-39.3	-39.3
405/561	21158.2	24282.2	21158.2	24282.2	904.67700	7790.16113	288.69537	1.13746	1.08465	209.38470	7750.76465	804	2	1	1	-8.7374	-8.7374	682.93772	8.19386	21158.2	24282.2	21158.2	24282.2	-8.7	-8.7
405/561	20999.0	23992.9	20999.0	23992.9	580.51410	3756.39771	324.74274	0.24057	0.85644	212.16281	3685.92969	829	1	1	1	28.7086	28.7086	329.31099	14.26267	20999.0	23992.9	20999.0	23992.9	28.7	28.7
405/561	19703.0	15736.2	19703.0	15736.2	833.54578	4229.09229	287.55365	1.27932	1.23714	228.51747	4251.06299	873	1	0	1	-24.964	-24.964	370.75056	11.07131	19703.0	15736.2	19703.0	15736.2	-25.0	-25.0
405/561	20793.2	12707.2	20793.2	12707.2	797.78290	5324.25098	329.79718	0.42404	1.17008	212.79182	5156.20459	902	1	0	1	-28.0845	-28.0845	466.75951	11.17586	20793.2	12707.2	20793.2	12707.2	-28.1	-28.1
405/561	21982.4	25761.3	21982.4	25761.3	1030.60779	9841.51563	319.41840	0.08867	1.10282	198.12776	9678.61133	953	2	0	1	-14.9784	-14.9784	862.77320	7.86168	21982.4	25761.3	21982.4	25761.3	-15.0	-15.0
405/561	21963.2	25769.1	21963.2	25769.1	623.52740	3003.66577	280.19351	1.49122	1.08252	183.44035	2927.99146	960	1	1	1	-8.1133	-8.1133	263.32147	13.04753	21963.2	25769.1	21963.2	25769.1	-8.1	-8.1
405/561	19799.9	19900.8	19799.9	19900.8	601.14929	4662.68408	355.53870	0.05081	0.62128	229.92288	4615.69922	995	1	0	1	101.104	101.104	408.76213	14.16524	19799.9	19900.8	19799.9	19900.8	101.1	101.1
405/561	21108.7	12218.8	21108.7	12218.8	631.93225	7225.51465	322.60239	0.13921	1.18275	230.24443	7032.77832	1020	2	1	1	-27.4604	-27.4604	633.43703	10.54609	21108.7	12218.8	21108.7	12218.8	-27.5	-27.5
405/561	22144.8	25892.0	22144.8	25892.0	1414.61182	7581.75830	295.54688	0.89254	1.15120	213.98216	7630.44629	1028	1	0	1	-17.4748	-17.4748	664.66773	7.47773	22144.8	25892.0	22144.8	25892.0	-17.5	-17.5
405/561	19685.7	15702.3	19685.7	15702.3	1098.10535	5370.93896	282.33398	1.38582	1.01577	215.50310	5237.42236	1089	1	0	1	-0.6241	-0.6241	470.85249	8.94622	19685.7	15702.3	19685.7	15702.3	-0.6	-0.6
405/561	20339.5	13362.3	20339.5	13362.3	951.05304	5120.15527	296.20966	0.81713	1.05335	203.16331	5024.91699	1144	1	0	1	-5.6169	-5.6169	448.86712	9.76330	20339.5	13362.3	20339.5	13362.3	-5.6	-5.6
405/561	19864.5	14382.4	19864.5	14382.4	926.39172	5454.47852	309.76996	0.40557	0.80915	212.33379	5277.65527	1152	1	0	1	33.0773	33.0773	478.17613	10.02823	19864.5	14382.4	19864.5	14382.4	33.1	33.1
405/561	20429.9	21753.5	20429.9	21753.5	826.47522	31293.18164	341.43518	0.02662	1.58996	225.13631	30552.80859	1178	4	2	1	-83.6294	-83.6294	2743.36997	4.48747	20429.9	21753.5	20429.9	21753.5	-83.6	-83.6
405/561	20323.6	18905.2	20323.6	18905.2	1293.31885	8674.11426	330.61288	0.55065	0.93683	243.02527	8443.36816	1194	1	0	1	13.1061	13.1061	760.43097	8.10651	20323.6	18905.2	20323.6	18905.2	13.1	13.1
405/561	20379.6	18790.1	20379.6	18790.1	1214.97839	8259.71875	332.85754	0.46935	1.22306	243.23286	7951.17822	1201	1	0	1	-36.8219	-36.8219	724.10229	8.47291	20379.6	18790.1	20379.6	18790.1	-36.8	-36.8
405/561	21246.2	12024.6	21246.2	12024.6	527.24774	2900.72412	299.43729	0.72931	1.14140	187.57574	2933.60645	1254	1	0	1	-16.8507	-16.8507	254.29691	14.89337	21246.2	12024.6	21246.2	12024.6	-16.9	-16.9
405/561	19717.1	15749.6	19717.1	15749.6	753.63812	5599.57764	347.98160	1.18377	1.09277	188.10202	5365.44971	1262	1	0	1	-19.3471	-19.3471	490.89649	11.29167	19717.1	15749.6	19717.1	15749.6	-19.3	-19.3
405/561	20020.9	14253.2	20020.9	14253.2	1699.34692	42171.26172	309.69925	0.54063	1.34435	223.90323	41332.09766	1329	5	0	1	-42.4388	-42.4388	3697.01535	3.33330	20020.9	14253.2	20020.9	14253.2	-42.4	-42.4
405/561	21097.5	24271.6	21097.5	24271.6	782.58191	4255.42578	297.69165	0.78056	1.10956	185.90416	4229.39600	1333	1	1	1	-13.1061	-13.1061	373.05914	11.02103	21097.5	24271.6	21097.5	24271.6	-13.1	-13.1
405/561	21092.0	24258.1	21092.0	24258.1	1232.55774	29085.45313	290.66733	1.04150	1.03816	183.04398	28699.50391	1335	5	0	1	-3.7446	-3.7446	2549.82569	3.81030	21092.0	24258.1	21092.0	24258.1	-3.7	-3.7
405/561	20029.6	14229.5	20029.6	14229.5	838.19489	8417.98535	297.60062	1.00477	1.35587	196.49643	8288.17773	1370	2	0	1	-38.6942	-38.6942	737.97700	7.95622	20029.6	14229.5	20029.6	14229.5	-38.7	-38.7
405/561	20832.8	23496.2	20832.8	23496.2	521.14508	4222.81689	363.39743	0.57177	1.58716	178.82591	4164.09326	1378	1	0	1	-100.48	-100.48	370.20042	14.73730	20832.8	23496.2	20832.8	23496.2	-100.5	-100.5
405/561	21095.8	24262.0	21095.8	24262.0	576.87866	11761.36914	295.92532	0.83967	1.08326	176.23022	11535.48926	1384	2	1	1	-9.3615	-9.3615	1031.08042	6.07952	21095.8	24262.0	21095.8	24262.0	-9.4	-9.4
405/561	22044.4	25946.4	22044.4	25946.4	524.54486	5610.08008	417.49695	1.30942	0.66793	177.37332	5360.93359	1411	1	0	1	147.288	147.288	491.81721	14.58168	22044.4	25946.4	22044.4	25946.4	147.3	147.3
405/561	21102.4	24290.1	21102.4	24290.1	575.72131	4218.76953	345.57858	1.13359	0.95642	155.34344	4050.41406	1424	1	1	1	11.2338	11.2338	369.84560	13.17224	21102.4	24290.1	21102.4	24290.1	11.2	11.2
405/561	20507.8	18878.1	20507.8	18878.1	523.13983	3778.55176	343.09457	1.02850	1.05623	217.59711	3741.07227	1438	1	0	1	-11.2338	-11.2338	331.25316	15.58516	20507.8	18878.1	20507.8	18878.1	-11.2	-11.2
405/561	19848.1	19269.8	19848.1	19269.8	987.92981	6133.62549	318.09412	0.05360	1.20279	212.72101	6254.97461	1461	1	0	1	-28.7086	-28.7086	537.71471	9.56429	19848.1	19269.8	19848.1	19269.8	-28.7	-28.7
405/561	20342.1	12948.3	20342.1	12948.3	609.56781	9503.62695	349.70193	0.53237	0.70838	205.18167	9089.04492	1482	2	0	1	78.6366	78.6366	833.15161	9.31410	20342.1	12948.3	20342.1	12948.3	78.6	78.6
405/561	20794.7	23400.7	20794.7	23400.7	737.06659	4492.30420	315.16739	0.07745	1.10084	181.44789	4422.80273	1494	1	0	1	-14.3543	-14.3543	393.82548	11.42284	20794.7	23400.7	20794.7	23400.7	-14.4	-14.4
405/561	20798.5	23302.8	20798.5	23302.8	822.64508	5172.88770	320.12555	0.24551	1.39554	196.16222	5005.94482	1520	1	0	1	-51.8003	-51.8003	453.48999	10.72452	20798.5	23302.8	20798.5	23302.8	-51.8	-51.8
405/561	20577.6	22833.0	20577.6	22833.0	1030.31506	5218.31689	287.30304	1.19766	1.09102	186.78323	5250.41943	1616	1	0	1	-9.3615	-9.3615	457.47262	9.07960	20577.6	22833.0	20577.6	22833.0	-9.4	-9.4
405/561	20579.4	22832.3	20579.4	22832.3	1850.48279	20612.41016	314.77042	0.11444	1.13051	199.64583	20186.56445	1620	3	0	1	-18.0989	-18.0989	1807.02198	4.95597	20579.4	22832.3	20579.4	22832.3	-18.1	-18.1
405/561	20143.0	20923.9	20143.0	20923.9	529.13947	2602.06226	283.09604	1.39906	1.14662	186.68053	2675.98682	1621	1	2	1	-14.9784	-14.9784	228.11421	14.86514	20143.0	20923.9	20143.0	20923.9	-15.0	-15.0
405/561	19979.3	14244.1	19979.3	14244.1	883.34259	5393.67871	315.45541	0.04179	1.05417	179.74892	5416.27686	1636	1	0	1	-7.4892	-7.4892	472.84601	9.99469	19979.3	14244.1	19979.3	14244.1	-7.5	-7.5
405/561	21873.4	25867.2	21873.4	25867.2	632.95270	4620.42285	344.91754	0.16093	0.62078	166.38065	4562.67725	1656	1	0	1	92.3668	92.3668	405.05722	12.48191	21873.4	25867.2	21873.4	25867.2	92.4	92.4
405/561	21854.0	25882.9	21854.0	25882.9	727.11285	14862.77344	316.18536	0.58283	0.67619	175.01497	14092.87695	1660	3	0	1	61.1618	61.1618	1302.97030	6.11753	21854.0	25882.9	21854.0	25882.9	61.2	61.2
405/561	21870.3	25873.4	21870.3	25873.4	531.18878	7985.86621	352.69336	0.26309	0.65653	190.89381	8249.43262	1667	2	2	1	92.3668	92.3668	700.09454	10.59330	21870.3	25873.4	21870.3	25873.4	92.4	92.4
405/561	20810.1	12305.3	20810.1	12305.3	782.76001	5285.16211	331.72247	0.05190	1.49705	189.42189	5453.23389	1669	1	1	1	-68.651	-68.651	463.33272	11.01707	20810.1	12305.3	20810.1	12305.3	-68.7	-68.7
405/561	19492.9	16663.5	19492.9	16663.5	837.27887	4084.48462	281.96396	1.42399	1.10097	186.85600	3987.60010	1699	1	0	1	-9.9856	-9.9856	358.07329	10.53338	19492.9	16663.5	19492.9	16663.5	-10.0	-10.0
405/561	20157.6	21708.0	20157.6	21708.0	520.96417	3461.49097	329.06958	0.29087	0.65915	195.06686	3662.65991	1710	1	0	1	73.0197	73.0197	303.45749	15.15524	20157.6	21708.0	20157.6	21708.0	73.0	73.0
405/561	20180.3	21691.5	20180.3	21691.5	577.92615	10292.49414	360.30087	0.46018	0.66242	196.47327	9805.84570	1713	2	0	1	97.9837	97.9837	902.30900	9.05689	20180.3	21691.5	20180.3	21691.5	98.0	98.0
405/561	19561.0	15959.8	19561.0	15959.8	518.92859	2990.85742	306.48138	0.41014	0.91729	174.57683	2936.57935	1715	1	0	1	13.7302	13.7302	262.19860	14.76684	19561.0	15959.8	19561.0	15959.8	13.7	13.7
405/561	20500.9	22544.0	20500.9	22544.0	568.02295	13328.49414	312.96170	0.30846	1.25643	185.84871	13029.34766	1728	3	0	1	-33.7014	-33.7014	1168.46510	6.62022	20500.9	22544.0	20500.9	22544.0	-33.7	-33.7
405/561	19974.7	14250.3	19974.7	14250.3	1124.08179	10590.63281	294.60779	1.05225	1.29422	198.60023	10726.98828	1738	2	0	1	-31.8291	-31.8291	928.44583	6.65703	19974.7	14250.3	19974.7	14250.3	-31.8	-31.8
405/561	20358.3	13120.3	20358.3	13120.3	641.05103	4827.06201	350.31213	1.29981	1.05707	180.80612	4620.84668	1769	1	1	1	-12.482	-12.482	423.17260	12.61849	20358.3	13120.3	20358.3	13120.3	-12.5	-12.5
405/561	21102.7	24252.2	21102.7	24252.2	634.95343	12869.07227	328.98502	0.22886	1.29163	163.58344	12888.50781	1841	3	0	1	-44.3111	-44.3111	1128.18910	7.08079	21102.7	24252.2	21102.7	24252.2	-44.3	-44.3
405/561	19802.9	14739.8	19802.9	14739.8	1207.00305	7289.87256	313.73706	0.30606	1.27820	193.40495	7259.87646	1846	1	0	1	-36.8219	-36.8219	639.07907	8.15417	19802.9	14739.8	19802.9	14739.8	-36.8	-36.8
405/561	22294.8	26385.0	22294.8	26385.0	602.30194	3493.22241	307.44400	0.47486	0.82062	175.69458	3360.63550	1860	1	0	1	30.5809	30.5809	306.23928	13.19273	22294.8	26385.0	22294.8	26385.0	30.6	30.6
405/561	19629.8	15694.8	19629.8	15694.8	1280.37317	24015.51367	305.29248	0.66079	1.31004	219.59068	23388.69531	1867	3	0	1	-36.8219	-36.8219	2105.36083	4.36079	19629.8	15694.8	19629.8	15694.8	-36.8	-36.8
405/561	19806.0	14965.8	19806.0	14965.8	523.72443	3789.68555	343.40784	0.29827	1.49471	188.72517	3879.88525	1867	1	1	1	-76.1402	-76.1402	332.22923	14.93006	19806.0	14965.8	19806.0	14965.8	-76.1	-76.1
405/561	20108.9	20488.7	20108.9	20488.7	538.10553	4362.93750	363.50952	0.53476	1.60132	185.32953	4470.46631	1881	1	0	1	-101.728	-101.728	382.48433	14.51817	20108.9	20488.7	20108.9	20488.7	-101.7	-101.7
405/561	21187.3	24559.8	21187.3	24559.8	974.09827	5825.25439	312.18793	0.27851	1.20216	161.55777	5766.05566	1882	1	0	1	-26.8363	-26.8363	510.68083	9.13784	21187.3	24559.8	21187.3	24559.8	-26.8	-26.8
405/561	20101.4	20493.5	20101.4	20493.5	636.38947	9984.39063	322.42575	0.22452	1.42984	195.77283	9800.35840	1885	2	0	1	-56.7931	-56.7931	875.29858	7.86135	20101.4	20493.5	20101.4	20493.5	-56.8	-56.8
405/561	20111.2	20490.7	20111.2	20490.7	760.23730	5437.84033	341.42764	0.13520	1.65980	218.15388	5261.61377	1908	1	0	1	-89.8704	-89.8704	476.71752	11.64845	20111.2	20490.7	20111.2	20490.7	-89.9	-89.9
405/561	21003.5	23885.9	21003.5	23885.9	635.62280	8387.79688	344.57211	0.60911	1.36925	167.12686	8455.43945	1959	2	0	1	-62.41	-62.41	735.33047	9.49115	21003.5	23885.9	21003.5	23885.9	-62.4	-62.4
405/561	19541.6	18275.9	19541.6	18275.9	587.76886	3642.28296	317.79245	0.44560	0.69660	192.26329	3450.41797	1995	1	0	1	58.0413	58.0413	319.30693	13.75052	19541.6	18275.9	19541.6	18275.9	58.0	58.0
405/561	19549.8	18288.0	19549.8	18288.0	930.38104	8055.40430	284.80988	1.41881	0.78381	204.66022	7815.94629	2000	2	0	1	29.9568	29.9568	706.19071	7.79422	19549.8	18288.0	19549.8	18288.0	30.0	30.0
405/561	19577.3	18278.0	19577.3	18278.0	527.73907	4032.98804	352.90994	0.71335	0.72554	183.97258	4054.95972	2004	1	0	1	77.3884	77.3884	353.55875	14.72209	19577.3	18278.0	19577.3	18278.0	77.4	77.4
405/561	21086.7	24244.8	21086.7	24244.8	636.24249	8048.76563	327.05981	0.09869	1.33123	174.61902	7712.04883	2007	2	0	1	-48.0557	-48.0557	705.60872	9.16733	21086.7	24244.8	21086.7	24244.8	-48.1	-48.1
405/561	19461.2	16504.5	19461.2	16504.5	654.36774	8502.80664	319.15140	0.07010	0.89097	185.67935	8399.03223	2024	2	1	1	20.5953	20.5953	745.41300	8.61825	19461.2	16504.5	19461.2	16504.5	20.6	20.6
405/561	19588.4	18163.8	19588.4	18163.8	532.91046	3188.70532	312.27707	0.25454	1.18120	182.51126	3076.21851	2053	1	0	1	-24.3399	-24.3399	279.54327	14.63417	19588.4	18163.8	19588.4	18163.8	-24.3	-24.3
405/561	19583.1	18185.8	19583.1	18185.8	823.33038	4927.52783	312.31116	0.36862	1.28591	179.55008	4865.24805	2055	1	1	1	-36.8219	-36.8219	431.98010	10.51491	19583.1	18185.8	19583.1	18185.8	-36.8	-36.8
405/561	19799.8	14739.3	19799.8	14739.3	1390.92944	19748.21094	310.84741	0.43184	1.29277	195.79926	19564.05664	2081	3	0	1	-37.446	-37.446	1731.26048	5.00152	19799.8	14739.3	19799.8	14739.3	-37.4	-37.4
405/561	20322.7	13294.7	20322.7	13294.7	2144.70850	29299.11328	345.29907	0.46079	1.44714	208.37155	29544.99219	2091	2	0	1	-72.3956	-72.3956	2568.55657	4.15447	20322.7	13294.7	20322.7	13294.7	-72.4	-72.4
405/561	20330.7	13298.3	20330.7	13298.3	1162.34351	15831.44727	342.94730	0.47394	1.40912	195.82515	15605.86914	2095	2	0	1	-66.1546	-66.1546	1387.89074	6.15077	20330.7	13298.3	20330.7	13298.3	-66.2	-66.2
405/561	19609.5	18497.7	19609.5	18497.7	733.15900	12712.36328	295.32126	0.86281	0.91561	203.26399	12588.20117	2111	3	0	1	12.482	12.482	1114.45094	6.44526	19609.5	18497.7	19609.5	18497.7	12.5	12.5
405/561	20271.2	13073.4	20271.2	13073.4	666.47760	10498.65820	318.47479	0.40550	0.70111	189.45482	10083.25977	2162	2	1	1	57.4172	57.4172	920.38272	7.38836	20271.2	13073.4	20271.2	13073.4	57.4	57.4
405/561	21180.4	24498.4	21180.4	24498.4	1585.40002	13292.25684	301.67453	0.81397	1.32426	171.23175	13116.41211	2234	2	0	1	-37.446	-37.446	1165.28829	5.70762	21180.4	24498.4	21180.4	24498.4	-37.4	-37.4
405/561	22767.5	26847.3	22767.5	26847.3	710.87506	8152.09424	316.32526	0.18126	0.79871	171.56699	7983.65137	2277	2	0	1	37.446	37.446	714.66720	8.60953	22767.5	26847.3	22767.5	26847.3	37.4	37.4
405/561	19665.5	19057.5	19665.5	19057.5	1289.82837	56541.75781	306.07910	0.50009	0.83917	227.91148	55090.28125	2333	6	0	1	26.8363	26.8363	4956.82932	2.78919	19665.5	19057.5	19665.5	19057.5	26.8	26.8
405/561	22215.0	26363.1	22215.0	26363.1	585.42010	4200.96582	341.98007	0.61753	0.77039	149.78159	3942.46045	2337	1	1	1	57.4172	57.4172	368.28481	12.89661	22215.0	26363.1	22215.0	26363.1	57.4	57.4
405/561	19833.4	19347.3	19833.4	19347.3	932.84528	32623.82813	382.08798	1.48354	1.42377	209.41670	32260.24609	2372	3	0	1	-100.48	-100.48	2860.02335	4.72244	19833.4	19347.3	19833.4	19347.3	-100.5	-100.5
405/561	19799.7	14406.9	19799.7	14406.9	586.66223	7797.59229	303.29727	0.57564	1.14238	179.81808	7628.09668	2396	2	0	1	-17.4748	-17.4748	683.58918	8.47047	19799.7	14406.9	19799.7	14406.9	-17.5	-17.5
405/561	19562.4	18451.9	19562.4	18451.9	582.25604	3111.73975	295.12411	0.99347	0.79529	181.18179	3150.45532	2420	1	0	1	31.205	31.205	272.79595	13.66974	19562.4	18451.9	19562.4	18451.9	31.2	31.2
405/561	20200.4	21848.2	20200.4	21848.2	673.19733	9852.98242	328.42670	0.32350	0.82714	172.68430	9515.78516	2437	2	0	1	36.1978	36.1978	863.77845	7.91332	20200.4	21848.2	20200.4	21848.2	36.2	36.2
405/561	19364.3	17602.7	19364.3	17602.7	1779.15588	19047.08984	290.75089	1.05025	0.91580	207.88394	19080.80273	2479	2	0	1	12.482	12.482	1669.79551	4.43385	19364.3	17602.7	19364.3	17602.7	12.5	12.5
405/561	19415.6	16812.8	19415.6	16812.8	1524.78955	8554.76660	302.38425	0.63714	1.17560	191.79021	8384.24512	2491	1	1	1	-21.2194	-21.2194	749.96816	6.97423	19415.6	16812.8	19415.6	16812.8	-21.2	-21.2
405/561	20147.7	21765.6	20147.7	21765.6	941.92474	6801.28564	343.04211	0.77741	0.80539	187.00836	6551.79102	2563	1	0	1	49.3039	49.3039	596.24627	9.59440	20147.7	21765.6	20147.7	21765.6	49.3	49.3
405/561	22155.2	26159.4	22155.2	26159.4	583.58002	7641.25195	318.35233	0.05765	1.21537	152.57791	7278.10449	2628	2	0	1	-30.5809	-30.5809	669.88334	8.86179	22155.2	26159.4	22155.2	26159.4	-30.6	-30.6
405/561	21085.6	24582.4	21085.6	24582.4	534.33777	3171.31152	311.00800	0.20875	0.97344	176.64879	3082.78003	2652	1	0	1	4.9928	4.9928	278.01842	14.47478	21085.6	24582.4	21085.6	24582.4	5.0	5.0
405/561	21003.9	24467.4	21003.9	24467.4	634.33655	3719.29712	309.12250	0.39878	0.82781	168.80156	3629.96094	2654	1	0	1	29.3327	29.3327	326.05850	12.55766	21003.9	24467.4	21003.9	24467.4	29.3	29.3
405/561	19687.5	11712.9	19687.5	11712.9	1025.62842	6308.40039	316.61002	0.42521	0.71172	201.34186	6049.45361	2754	1	0	1	54.2967	54.2967	553.03664	9.20371	19687.5	11712.9	19687.5	11712.9	54.3	54.3
405/561	20601.8	23581.1	20601.8	23581.1	719.29474	4943.09863	334.66187	0.33515	0.75755	165.69643	4726.58936	2772	1	0	1	55.5449	55.5449	433.34514	11.35759	20601.8	23581.1	20601.8	23581.1	55.5	55.5
405/561	19392.2	16831.6	19392.2	16831.6	832.49829	4309.23047	290.44788	1.11625	1.17650	160.02740	4180.31494	2792	1	0	1	-19.3471	-19.3471	377.77601	10.21485	19392.2	16831.6	19392.2	16831.6	-19.3	-19.3
405/561	20934.5	24246.3	20934.5	24246.3	551.65668	7117.50537	330.26801	0.53446	1.06206	156.20604	6872.69824	2818	2	0	1	-10.6097	-10.6097	623.96821	9.92019	20934.5	24246.3	20934.5	24246.3	-10.6	-10.6
405/561	20273.4	12877.8	20273.4	12877.8	547.58014	10338.05078	313.64566	0.26552	0.80603	176.01228	9926.07813	2824	3	0	1	34.9496	34.9496	906.30280	7.93165	20273.4	12877.8	20273.4	12877.8	34.9	34.9
405/561	21778.6	25908.7	21778.6	25908.7	693.12823	3814.46533	299.48157	0.99366	0.71957	166.99519	3689.12012	2831	1	0	1	44.9352	44.9352	334.40159	11.74592	21778.6	25908.7	21778.6	25908.7	44.9	44.9
405/561	20637.6	23424.2	20637.6	23424.2	1449.42346	11602.81641	299.20267	0.69472	0.93796	244.42480	11439.75977	2853	2	0	1	9.9856	9.9856	1017.18063	6.66646	20637.6	23424.2	20637.6	23424.2	10.0	10.0
405/561	20774.1	23994.7	20774.1	23994.7	523.06213	16408.06250	309.87451	0.43649	0.79130	159.00365	16058.63477	2889	4	1	1	36.1978	36.1978	1438.44069	5.77904	20774.1	23994.7	20774.1	23994.7	36.2	36.2
405/561	19965.4	13852.0	19965.4	13852.0	532.60052	3081.21509	307.05789	0.55677	1.27821	196.79546	3029.11353	2904	1	1	1	-34.3255	-34.3255	270.11996	14.96543	19965.4	13852.0	19965.4	13852.0	-34.3	-34.3
405/561	20579.8	23571.9	20579.8	23571.9	621.30383	3712.49121	312.06189	0.28627	0.82776	161.68921	3570.76978	2946	1	0	1	30.5809	30.5809	325.46185	12.61446	20579.8	23571.9	20579.8	23571.9	30.6	30.6
405/561	19681.3	20182.7	19681.3	20182.7	685.99738	4939.10205	342.54907	0.70622	0.78918	195.00806	4769.79883	2960	1	0	1	53.0485	53.0485	432.99478	12.23158	19681.3	20182.7	19681.3	20182.7	53.0	53.0
405/561	19380.2	15812.8	19380.2	15812.8	624.47028	3511.08618	302.70871	0.56276	0.91567	179.84818	3438.79541	2963	1	0	1	13.7302	13.7302	307.80534	12.92208	19380.2	15812.8	19380.2	15812.8	13.7	13.7
405/561	19954.5	13802.5	19954.5	13802.5	1381.39404	7986.96191	306.96725	0.59978	1.31148	190.76761	7786.81006	2982	1	0	1	-38.0701	-38.0701	700.19059	7.43312	19954.5	13802.5	19954.5	13802.5	-38.1	-38.1
405/561	19555.8	15648.1	19555.8	15648.1	743.73871	4394.40039	310.31277	1.00547	1.65777	192.07874	4194.03125	3006	1	0	1	-69.2751	-69.2751	385.24258	11.51073	19555.8	15648.1	19555.8	15648.1	-69.3	-69.3
405/561	19803.8	11959.5	19803.8	11959.5	677.58459	3883.15942	305.61234	0.61653	0.78158	176.42868	3710.28320	3020	1	0	1	36.8219	36.8219	340.42377	12.09138	19803.8	11959.5	19803.8	11959.5	36.8	36.8
405/561	19494.9	15497.0	19494.9	15497.0	561.55792	3705.97266	327.95471	0.40805	1.11578	167.74091	3670.47729	3024	1	0	1	-18.723	-18.723	324.89039	13.71443	19494.9	15497.0	19494.9	15497.0	-18.7	-18.7
405/561	20263.8	22152.1	20263.8	22152.1	1064.93640	5316.94580	285.25241	1.30703	1.14141	175.08607	5427.84814	3035	1	1	1	-14.9784	-14.9784	466.11909	8.76822	20263.8	22152.1	20263.8	22152.1	-15.0	-15.0
405/561	20262.8	22171.1	20262.8	22171.1	935.26563	5310.27393	304.19427	0.50423	1.08259	157.71175	5176.20654	3037	1	0	1	-9.9856	-9.9856	465.53419	9.36747	20262.8	22171.1	20262.8	22171.1	-10.0	-10.0
